37,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[1344.611083984375, 138.79161071777344]","[0.0, 0.0]","[1287.972412109375, 435.495361328125]","[1312.9556884765625, 422.6694030761719]","[1532.9742431640625, 337.9971923828125]","[1646.23681640625, 323.9012756347656]","[1347.69970703125, 864.53369140625]","[1491.4296875, 834.52587890625]","[0.0, 0.0]","[0.0, 0.0]"
38,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[1326.40234375, 132.14404296875]","[0.0, 0.0]","[1257.171142578125, 493.8913879394531]","[1279.59423828125, 400.9474182128906]","[1495.720947265625, 371.2852783203125]","[1622.560302734375, 363.69061279296875]","[1340.527099609375, 879.0598754882812]","[1502.8138427734375, 857.57666015625]","[0.0, 0.0]","[0.0, 0.0]"
39,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[1286.8536376953125, 109.7808609008789]","[0.0, 0.0]","[1170.91015625, 436.19866943359375]","[1197.6341552734375, 393.6979064941406]","[1436.32666015625, 372.5629577636719]","[1498.6898193359375, 360.69525146484375]","[1310.23876953125, 861.238525390625]","[1417.910888671875, 831.30908203125]","[0.0, 0.0]","[0.0, 0.0]"
40,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[1250.676025390625, 86.38128662109375]","[0.0, 0.0]","[1136.03369140625, 353.0965576171875]","[1165.02294921875, 355.15521240234375]","[1411.671630859375, 318.18218994140625]","[1519.6898193359375, 301.763916015625]","[1282.0184326171875, 860.042236328125]","[1391.6846923828125, 827.9324951171875]","[0.0, 0.0]","[0.0, 0.0]"
41,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[1186.843994140625, 218.0673828125]","[0.0, 0.0]","[1077.01220703125, 260.9060363769531]","[0.0, 0.0]","[1377.060546875, 443.5901184082031]","[1506.34716796875, 421.4786682128906]","[1265.931884765625, 887.7775268554688]","[1381.6898193359375, 858.340087890625]","[0.0, 0.0]","[0.0, 0.0]"
42,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[1191.579833984375, 161.77145385742188]","[0.0, 0.0]","[1044.366943359375, 333.02484130859375]","[0.0, 0.0]","[1342.2353515625, 418.8013000488281]","[1443.12451171875, 396.82989501953125]","[1251.6015625, 810.6000366210938]","[1287.2999267578125, 777.662109375]","[1323.0155029296875, 1080.0]","[0.0, 0.0]"
43,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[1155.449951171875, 164.71682739257812]","[0.0, 0.0]","[1030.04443359375, 333.3814697265625]","[0.0, 0.0]","[1334.97900390625, 432.97357177734375]","[1447.0177001953125, 415.0474548339844]","[1215.9888916015625, 795.37548828125]","[1276.865234375, 768.6875610351562]","[1306.5391845703125, 1080.0]","[0.0, 0.0]"
44,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[1143.501708984375, 161.30828857421875]","[0.0, 0.0]","[1006.6051025390625, 317.9735107421875]","[1096.6463623046875, 352.9336853027344]","[1305.722412109375, 448.29620361328125]","[1411.294921875, 434.7626953125]","[1205.0048828125, 862.732177734375]","[1315.4853515625, 840.7944946289062]","[0.0, 0.0]","[0.0, 0.0]"
45,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[1140.7650146484375, 159.599365234375]","[0.0, 0.0]","[999.0615234375, 352.6654357910156]","[1052.0382080078125, 350.96649169921875]","[1280.2239990234375, 445.4266357421875]","[1373.426025390625, 433.1842041015625]","[1186.1875, 865.937744140625]","[1292.82568359375, 843.8629760742188]","[0.0, 0.0]","[0.0, 0.0]"
46,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[1145.9285888671875, 155.40211486816406]","[0.0, 0.0]","[1002.5760498046875, 356.90338134765625]","[1035.1776123046875, 337.3840026855469]","[1262.312744140625, 412.2151794433594]","[1333.0882568359375, 400.9095153808594]","[1166.148681640625, 806.8736572265625]","[1259.1756591796875, 786.34375]","[1232.178466796875, 1037.48486328125]","[0.0, 0.0]"
47,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[1168.08935546875, 153.1252899169922]","[0.0, 0.0]","[1017.4271850585938, 362.8719177246094]","[1041.3258056640625, 336.0663757324219]","[1226.6334228515625, 399.861572265625]","[1282.112548828125, 384.410400390625]","[1109.8721923828125, 720.6956787109375]","[1221.3577880859375, 697.5040893554688]","[1152.74658203125, 979.7186279296875]","[1208.1083984375, 934.7444458007812]"
48,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[1256.7933349609375, 29.564483642578125]","[0.0, 0.0]","[1191.33349609375, 235.070068359375]","[1200.542236328125, 202.97950744628906]","[988.20556640625, 370.07403564453125]","[1022.786865234375, 367.6671142578125]","[1223.075927734375, 441.98687744140625]","[1215.1793212890625, 412.456787109375]","[1127.4945068359375, 752.780517578125]","[1076.8446044921875, 704.862060546875]","[1214.77490234375, 1017.1971435546875]","[1087.23193359375, 937.0023193359375]"
49,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[1217.838134765625, 13.7633056640625]","[0.0, 0.0]","[1154.328857421875, 274.5751953125]","[0.0, 0.0]","[988.46240234375, 414.02978515625]","[1000.3499755859375, 381.55267333984375]","[1203.880859375, 456.19476318359375]","[1174.55859375, 433.9124755859375]","[1085.3359375, 738.5106201171875]","[1043.3687744140625, 707.9429931640625]","[1216.791748046875, 1004.9027709960938]","[1131.536376953125, 961.8055419921875]"
50,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[1156.341552734375, 303.411865234375]","[1046.568115234375, 270.96160888671875]","[971.3570556640625, 443.52386474609375]","[963.45849609375, 421.4146728515625]","[1204.34912109375, 464.102783203125]","[1115.9317626953125, 449.2711181640625]","[1085.3553466796875, 739.9908447265625]","[1000.3328247070312, 715.6221313476562]","[1190.906005859375, 1010.4981689453125]","[1121.4901123046875, 975.66064453125]"
51,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[1143.08447265625, 58.16294860839844]","[0.0, 0.0]","[1157.845947265625, 310.87481689453125]","[1030.292724609375, 280.1763610839844]","[983.5042724609375, 485.0994873046875]","[964.8583984375, 434.43328857421875]","[1197.869140625, 452.0589294433594]","[1124.18701171875, 439.1748046875]","[1064.2291259765625, 739.0834350585938]","[1009.4533081054688, 711.1537475585938]","[1197.1124267578125, 1020.36181640625]","[1138.1138916015625, 967.5208740234375]"
52,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[1136.937255859375, 54.33673095703125]","[948.581298828125, 71.11956024169922]","[1164.750732421875, 328.3395080566406]","[981.74609375, 319.98638916015625]","[1006.7445068359375, 512.708740234375]","[943.277587890625, 480.5723876953125]","[1199.4844970703125, 482.766357421875]","[1068.6715087890625, 479.37353515625]","[1094.84423828125, 717.1913452148438]","[961.6151123046875, 709.580322265625]","[1173.0418701171875, 975.0855712890625]","[1099.763916015625, 953.2269287109375]"
53,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[983.3446655273438, 0.0]","[0.0, 0.0]","[1115.0380859375, 86.7813720703125]","[943.709228515625, 103.39155578613281]","[1156.928955078125, 359.8785095214844]","[959.4907836914062, 361.75982666015625]","[991.7847900390625, 528.2493896484375]","[923.2188720703125, 508.84539794921875]","[1199.07080078125, 474.5856628417969]","[1078.8216552734375, 469.6915283203125]","[1089.630615234375, 728.2755126953125]","[973.619140625, 711.9222412109375]","[1172.597412109375, 974.1097412109375]","[1069.569091796875, 933.1847534179688]"
54,"[833.3660888671875, 30.326614379882812]","[851.2593994140625, 1.8988037109375]","[0.0, 0.0]","[953.2212524414062, 0.0]","[0.0, 0.0]","[1117.4677734375, 121.7750015258789]","[919.6026611328125, 141.92184448242188]","[1135.2490234375, 411.849365234375]","[945.8643798828125, 398.6416015625]","[981.1265258789062, 569.2332763671875]","[906.3900146484375, 545.5482177734375]","[1191.2835693359375, 497.9372863769531]","[1056.1524658203125, 494.39599609375]","[1099.6064453125, 721.2581176757812]","[964.4013671875, 718.7110595703125]","[1140.37548828125, 931.909912109375]","[1076.8236083984375, 920.3466796875]"
55,"[827.749267578125, 96.8635025024414]","[843.5399780273438, 67.45555114746094]","[0.0, 0.0]","[942.78662109375, 44.49311828613281]","[0.0, 0.0]","[1106.91796875, 183.0037078857422]","[912.9296875, 189.66757202148438]","[1112.12158203125, 460.9109802246094]","[941.8698120117188, 427.228759765625]","[957.7553100585938, 594.8637084960938]","[908.4759521484375, 577.9594116210938]","[1181.7974853515625, 532.5961303710938]","[1048.125244140625, 524.6673583984375]","[1090.350341796875, 732.965576171875]","[945.8924560546875, 724.4818725585938]","[1124.6717529296875, 928.2777099609375]","[1063.660888671875, 916.8993530273438]"
56,"[821.5777587890625, 153.11587524414062]","[839.563720703125, 126.27632904052734]","[0.0, 0.0]","[932.72265625, 104.89327239990234]","[0.0, 0.0]","[1088.83642578125, 222.3915252685547]","[896.9761962890625, 229.6461639404297]","[1101.756103515625, 476.9898681640625]","[919.8795776367188, 452.92022705078125]","[942.4176635742188, 610.619384765625]","[902.18701171875, 614.7984008789062]","[1172.482666015625, 550.6573486328125]","[1042.4476318359375, 545.2784423828125]","[1101.394287109375, 745.9194946289062]","[971.5400390625, 735.3678588867188]","[1110.6103515625, 934.1011962890625]","[1065.584228515625, 917.8159790039062]"
57,"[815.392822265625, 208.2069854736328]","[833.607666015625, 183.4683380126953]","[0.0, 0.0]","[924.9066162109375, 163.64273071289062]","[0.0, 0.0]","[1073.8385009765625, 266.32318115234375]","[898.1136474609375, 272.7794494628906]","[1089.5263671875, 509.79351806640625]","[923.5799560546875, 486.5191650390625]","[926.598388671875, 623.63525390625]","[897.7783203125, 615.5169067382812]","[1165.472900390625, 570.038818359375]","[1044.318359375, 563.4263916015625]","[1093.520263671875, 758.35107421875]","[963.94189453125, 744.15380859375]","[1109.8309326171875, 950.6998291015625]","[1049.9332275390625, 924.06298828125]"
58,"[817.4053344726562, 262.51495361328125]","[837.55322265625, 235.43865966796875]","[0.0, 0.0]","[927.1837158203125, 215.24656677246094]","[0.0, 0.0]","[1071.684326171875, 316.52093505859375]","[896.2625732421875, 315.29931640625]","[1078.2763671875, 561.2980346679688]","[913.468017578125, 527.5913696289062]","[898.8220825195312, 630.997314453125]","[875.8947143554688, 630.7411499023438]","[1163.65673828125, 575.9780883789062]","[1040.984130859375, 565.8184204101562]","[1093.356689453125, 748.170654296875]","[955.8162841796875, 723.9888916015625]","[1117.1290283203125, 954.5313720703125]","[1029.656005859375, 922.8026733398438]"
59,"[818.76416015625, 311.4504089355469]","[838.2346801757812, 287.9630432128906]","[0.0, 0.0]","[923.2174072265625, 271.23150634765625]","[0.0, 0.0]","[1062.7852783203125, 359.3844909667969]","[889.7239990234375, 355.85247802734375]","[1067.78857421875, 579.408447265625]","[899.3736572265625, 547.717529296875]","[888.760009765625, 645.0643310546875]","[859.8231811523438, 665.7432861328125]","[1152.3983154296875, 597.021484375]","[1031.597412109375, 585.9884033203125]","[1077.4986572265625, 729.4327392578125]","[937.8614501953125, 704.0396728515625]","[1112.514892578125, 950.7796630859375]","[1034.5028076171875, 917.2532958984375]"
60,"[824.2379150390625, 356.2892761230469]","[844.3068237304688, 331.72625732421875]","[817.902099609375, 334.2547607421875]","[925.4408569335938, 313.9752197265625]","[0.0, 0.0]","[1053.5360107421875, 392.2438659667969]","[891.115966796875, 394.52410888671875]","[1057.1744384765625, 599.4459838867188]","[893.488525390625, 578.7540283203125]","[879.8663330078125, 650.8222045898438]","[844.044189453125, 651.2867431640625]","[1144.4046630859375, 614.2344970703125]","[1030.9442138671875, 605.9899291992188]","[1071.73291015625, 720.9373168945312]","[942.153076171875, 698.4722290039062]","[1106.6849365234375, 946.9764404296875]","[1026.9161376953125, 911.6046142578125]"
61,"[823.5106201171875, 391.39166259765625]","[845.568603515625, 368.20806884765625]","[819.0018310546875, 367.42840576171875]","[928.5324096679688, 351.3584289550781]","[0.0, 0.0]","[1047.1181640625, 427.3193664550781]","[888.8248901367188, 415.9617004394531]","[1044.53076171875, 629.0138549804688]","[882.8975830078125, 592.6661376953125]","[871.8658447265625, 653.2423095703125]","[843.9779052734375, 657.445068359375]","[1131.0950927734375, 640.4482421875]","[1020.3554077148438, 626.9887084960938]","[1063.5035400390625, 722.6826171875]","[936.4092407226562, 690.8822631835938]","[1101.5916748046875, 946.9107055664062]","[1026.33056640625, 902.511962890625]"
62,"[828.0989990234375, 417.14654541015625]","[847.268310546875, 398.95684814453125]","[0.0, 0.0]","[929.4139404296875, 383.61834716796875]","[0.0, 0.0]","[1054.0501708984375, 447.17523193359375]","[881.4388427734375, 436.9071350097656]","[1039.113037109375, 632.8801879882812]","[853.7601318359375, 582.6264038085938]","[853.8389892578125, 658.222412109375]","[827.1536865234375, 641.8323974609375]","[1142.2266845703125, 665.4205322265625]","[1027.9615478515625, 653.4227294921875]","[1046.689697265625, 725.6456909179688]","[934.3492431640625, 698.3980712890625]","[1085.4298095703125, 944.6867065429688]","[1051.54345703125, 898.3431396484375]"
63,"[830.810302734375, 441.4432067871094]","[849.225830078125, 421.75177001953125]","[0.0, 0.0]","[928.494140625, 400.21380615234375]","[0.0, 0.0]","[1049.064453125, 450.477783203125]","[865.397216796875, 461.7972412109375]","[1031.8583984375, 615.9580688476562]","[839.5689697265625, 609.8630981445312]","[848.1690673828125, 651.8201904296875]","[818.576171875, 662.254638671875]","[1131.698486328125, 677.7562866210938]","[1009.0014038085938, 675.3387451171875]","[1030.5771484375, 696.455078125]","[905.898681640625, 685.0939331054688]","[1092.286865234375, 930.1783447265625]","[1050.37255859375, 896.0114135742188]"
64,"[827.9251708984375, 460.63201904296875]","[847.1673583984375, 442.587890625]","[825.3594360351562, 438.4146423339844]","[924.1588134765625, 419.994140625]","[0.0, 0.0]","[1038.1937255859375, 466.17962646484375]","[854.4867553710938, 471.72943115234375]","[1019.1378173828125, 627.3453979492188]","[830.4090576171875, 623.9398803710938]","[844.5311279296875, 664.5027465820312]","[818.846923828125, 717.4865112304688]","[1112.1114501953125, 672.4859619140625]","[988.302001953125, 669.1483764648438]","[1040.8787841796875, 711.6678466796875]","[907.6404418945312, 695.8099365234375]","[1083.616943359375, 914.395751953125]","[1028.065673828125, 879.111083984375]"
65,"[826.75439453125, 475.8815002441406]","[848.5806884765625, 455.721435546875]","[817.7647705078125, 453.7896423339844]","[916.2760620117188, 437.7671813964844]","[0.0, 0.0]","[1005.4172973632812, 476.7115478515625]","[846.1008911132812, 492.4156494140625]","[1020.2813720703125, 620.6748046875]","[823.2745971679688, 651.5689086914062]","[856.1793823242188, 679.9896240234375]","[813.7977905273438, 713.4141845703125]","[1062.8231201171875, 643.3822631835938]","[953.8077392578125, 646.234375]","[1050.8515625, 703.3735961914062]","[927.2136840820312, 693.04052734375]","[1112.35693359375, 916.5444946289062]","[1018.7410888671875, 880.1156616210938]"
66,"[818.657958984375, 488.8612060546875]","[839.039794921875, 467.16094970703125]","[811.0242919921875, 467.54351806640625]","[904.1627197265625, 446.38995361328125]","[0.0, 0.0]","[988.952392578125, 486.0672912597656]","[833.2386474609375, 498.44036865234375]","[1019.3699340820312, 618.7869873046875]","[819.628173828125, 641.07177734375]","[868.1749877929688, 670.4659423828125]","[802.7283935546875, 681.614013671875]","[1040.386962890625, 665.6410522460938]","[926.2516479492188, 666.5275268554688]","[1029.34619140625, 702.0711669921875]","[865.50244140625, 690.92041015625]","[1119.852294921875, 913.3104858398438]","[965.2738037109375, 877.1043701171875]"
67,"[811.5565795898438, 499.91693115234375]","[829.264892578125, 477.6208190917969]","[803.4358520507812, 479.88031005859375]","[888.4503173828125, 456.2325439453125]","[0.0, 0.0]","[976.4053344726562, 498.72052001953125]","[818.9765625, 526.8443603515625]","[1025.4190673828125, 605.5686645507812]","[809.2818603515625, 655.0208740234375]","[877.4089965820312, 664.182861328125]","[792.4253540039062, 710.7462768554688]","[1023.34033203125, 701.8621826171875]","[912.3896484375, 707.8673095703125]","[984.714599609375, 699.162353515625]","[834.0792846679688, 695.009765625]","[1117.71142578125, 912.7040405273438]","[984.8450317382812, 884.5083618164062]"
68,"[792.0472412109375, 506.06146240234375]","[812.3829345703125, 483.5972900390625]","[783.3050537109375, 486.2903137207031]","[875.2289428710938, 465.37872314453125]","[0.0, 0.0]","[963.9498291015625, 507.1612548828125]","[795.0078125, 540.8612670898438]","[1021.3343505859375, 594.5465087890625]","[790.6741333007812, 677.7908935546875]","[884.96533203125, 638.7613525390625]","[794.330322265625, 757.44482421875]","[998.4039306640625, 718.5670166015625]","[876.625244140625, 728.257568359375]","[1020.4168701171875, 700.571044921875]","[839.5001220703125, 698.58203125]","[1124.678955078125, 896.0089111328125]","[951.65576171875, 872.2871704101562]"
69,"[776.3402099609375, 504.6673583984375]","[794.3779907226562, 482.2658386230469]","[767.7471923828125, 487.373291015625]","[850.9649047851562, 468.25665283203125]","[0.0, 0.0]","[939.8994140625, 511.934326171875]","[773.5611572265625, 558.8406982421875]","[1009.9107666015625, 591.24853515625]","[778.0555419921875, 709.0606689453125]","[892.2233276367188, 617.001953125]","[801.6582641601562, 773.4153442382812]","[983.3951416015625, 711.953857421875]","[864.8453369140625, 728.97216796875]","[1007.3629760742188, 692.0872192382812]","[836.876220703125, 700.0570068359375]","[1122.3375244140625, 890.8773193359375]","[967.7243041992188, 876.9321899414062]"
70,"[751.5770874023438, 506.1836242675781]","[767.786376953125, 483.36663818359375]","[743.8553466796875, 489.1901550292969]","[821.0372314453125, 470.100341796875]","[0.0, 0.0]","[913.8056030273438, 511.2433776855469]","[754.630859375, 564.888427734375]","[991.6638793945312, 588.8413696289062]","[772.280029296875, 723.28515625]","[890.626708984375, 611.7936401367188]","[809.1015014648438, 778.8865356445312]","[978.9808959960938, 698.6519165039062]","[862.5338745117188, 720.2484741210938]","[1007.3278198242188, 673.3890991210938]","[825.1351318359375, 687.9263916015625]","[1145.583984375, 882.7424926757812]","[970.1900634765625, 873.6116943359375]"
71,"[726.25244140625, 506.947998046875]","[742.5338745117188, 483.5787048339844]","[717.9197387695312, 490.74737548828125]","[797.4293212890625, 470.6802062988281]","[0.0, 0.0]","[891.6640625, 510.8837585449219]","[739.8223266601562, 568.602783203125]","[967.4964599609375, 577.5262451171875]","[765.594482421875, 716.4365234375]","[882.5348510742188, 608.780517578125]","[792.3810424804688, 776.023193359375]","[976.8306884765625, 698.4467163085938]","[861.1502685546875, 723.2748413085938]","[1028.059814453125, 684.7744140625]","[829.3609619140625, 704.3396606445312]","[1171.24609375, 881.6483154296875]","[961.9383544921875, 879.0904541015625]"
72,"[711.7656860351562, 507.5818176269531]","[722.2249755859375, 482.96954345703125]","[700.3002319335938, 496.4823303222656]","[765.937255859375, 468.06622314453125]","[0.0, 0.0]","[862.58349609375, 507.71282958984375]","[728.48681640625, 575.572265625]","[946.39404296875, 566.6851806640625]","[763.4555053710938, 693.1544189453125]","[852.0884399414062, 612.39208984375]","[784.1965942382812, 735.2550048828125]","[963.4708251953125, 689.9622192382812]","[854.0809936523438, 720.42529296875]","[1025.0662841796875, 706.950439453125]","[810.9585571289062, 737.8028564453125]","[1215.3812255859375, 859.9716796875]","[956.4593505859375, 877.9317626953125]"
73,"[691.576904296875, 517.0372924804688]","[701.3057250976562, 490.35662841796875]","[677.7578125, 506.8721923828125]","[748.203125, 475.8954162597656]","[0.0, 0.0]","[854.3912353515625, 513.5478515625]","[710.03076171875, 600.2984619140625]","[929.8948974609375, 555.4551391601562]","[764.382568359375, 722.4193115234375]","[838.4840698242188, 599.942626953125]","[786.1978759765625, 761.5578002929688]","[985.299560546875, 683.77587890625]","[868.1275634765625, 723.1185302734375]","[1065.0126953125, 687.4227905273438]","[827.0169067382812, 730.2578125]","[1247.76513671875, 815.857666015625]","[972.742431640625, 845.9715576171875]"
74,"[676.51025390625, 530.4598388671875]","[685.0567626953125, 502.4722595214844]","[658.35986328125, 523.2760009765625]","[730.3681640625, 484.3755798339844]","[0.0, 0.0]","[832.6470336914062, 521.9035034179688]","[703.94775390625, 594.8934936523438]","[894.9117431640625, 566.02099609375]","[743.5147094726562, 692.3751220703125]","[834.706787109375, 598.6866455078125]","[770.8114013671875, 732.2495727539062]","[972.0604248046875, 668.28271484375]","[867.3466186523438, 704.048095703125]","[1019.143798828125, 681.510009765625]","[823.1318359375, 723.8094482421875]","[1196.077880859375, 773.98779296875]","[961.0596923828125, 824.5631103515625]"
75,"[656.7230224609375, 540.597900390625]","[666.6367797851562, 521.4545288085938]","[650.8168334960938, 530.9925537109375]","[721.6986694335938, 504.9676208496094]","[0.0, 0.0]","[812.413818359375, 536.1295166015625]","[709.5895385742188, 593.3722534179688]","[889.2044677734375, 568.594482421875]","[733.9729614257812, 685.2568359375]","[821.22998046875, 593.3905639648438]","[751.3360595703125, 734.4457397460938]","[916.5379028320312, 683.4375]","[851.9119262695312, 704.112548828125]","[855.5050048828125, 723.898681640625]","[809.2168579101562, 740.7037353515625]","[945.3966064453125, 869.3983154296875]","[942.49609375, 866.8729248046875]"
76,"[646.372314453125, 562.6473388671875]","[655.091796875, 541.8514404296875]","[637.576904296875, 552.497802734375]","[705.6297607421875, 523.932373046875]","[0.0, 0.0]","[792.1796264648438, 549.9168701171875]","[703.4800415039062, 621.437255859375]","[853.4496459960938, 584.2579956054688]","[735.2557983398438, 725.6025390625]","[805.6033935546875, 592.8770141601562]","[759.18994140625, 738.89208984375]","[930.2235717773438, 675.7886962890625]","[874.0079956054688, 706.0481567382812]","[867.6414184570312, 711.8370971679688]","[822.4814453125, 743.0599365234375]","[943.4140625, 849.8406372070312]","[932.4613037109375, 858.956787109375]"
